age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
21.0,now i have hair like in the first photos :( but it will be long again i promise  ,['NotSpecified'],,Emotion Sickness,Silverchair,NotSpecified,, music coffee painting,8,2,-3.92875927,38.98356563,-8.996918042433823e+18,[],"['Music', 'Coffee', 'Painting']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,i like tattoos; partying; traveling; cars and i love animals.   only serious guys; thanks: smiling_face_with_hearts:   follow me on insta: nefert,['NotSpecified'],,BICHOTA,KAROL G,NotSpecified,|Libra|B time texter|Sober|Socially active|Non-smoker|All the pets|Never, netflix beach bars shopping,8,2,-3.92875927,38.98356563,2.35322659626e+18,"['Libra', 'B time texter', 'Sober', 'Socially active', 'Non-smoker', 'All the pets', 'Never']","['Netflix', 'Beach Bars', 'Shopping']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
28.0, pl.calero  ; :straight_ruler:,['Ingeniero Industrial'],,Blue Lhts - Machiavelli Sessions,Jorja Smith; WDR Funkhausorchester,NotSpecified,|Cat|Socially active|Non-smoker|Taurus|Flexitarian|Gym rat|Masters|Bad texter|Mix drinks, nature coffee disney crossfit netflix,6,2,-3.92875927,38.98356563,-2.2406880075031867e+18,"['Cat', 'Socially active', 'Non-smoker', 'Taurus', 'Flexitarian', 'Gym rat', 'Masters', 'Bad texter', 'Mix drinks']","['Nature', 'Coffee', 'Disney', 'Crossfit', 'Netflix']",49c3f5024c61979c4c55a0cf9a87bb51b3d570de2c9d7569e6702a4693a242e7
21.0,"insta  i love music; series and having a good time with my friends.  i like to play the guitar and the ukulele; although i still have a lot to learn; music is my passion i love tattoos, i would love to get more, i have more and more to come hahaha i love animals.   *if you're not going to answer, please next*",['NotSpecified'],,,,NotSpecified,|Non-smoker|Socially active|Taurus|All the pets, tattoos music travel world traveler,6,2,-3.92875927,38.98356563,-1.3190787056280212e+18,"['Non-smoker', 'Socially active', 'Taurus', 'All the pets']","['Tattoos', 'Music', 'Travel', 'World Traveler']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,those who just want a fuck abstain..:face_vomiting: don't call me lucía; call me grinch :green_heart: chef:kitchen_knife: social integration :red_heart: traveler:globe_showing_europe-africa: animal lover:penguin: volleyball player:volleyball: with ink in her veins:syringe: half colombian :smiling_face_with_sunglasses:  i like all music except flamenco; i love movies:film_frames: for more messages..:envelope_with_arrow: i have a farm hahaha :rabbit::hedgehog::bird::cat::dog::dog: just kidding hahaha :rolling_on_the_floor_laughing: ps: if you have a motorcycle you have conquered me :motor_scooter:,['integración social'],,Hakuna Matata,Billy Eichner; Seth Rogen; JD McCrary; Childish Gambino,NotSpecified,|Sagittarius|B time texter|Socially active|Occasionally|Beer|Carnivore|Dog|Smoker when drinking, nature tattoos board games cooking travel,10,2,-3.92875927,38.98356563,-6.932520003217633e+18,"['Sagittarius', 'B time texter', 'Socially active', 'Occasionally', 'Beer', 'Carnivore', 'Dog', 'Smoker when drinking']","['Nature', 'Tattoos', 'Board Games', 'Cooking', 'Travel']",dbf285999ed08ab8060dd388ca495c560898f40a1254be4751d86e94a4a385ab
21.0, :costa_rica::spain:,['NotSpecified'],,,,NotSpecified,|Leo|B time texter|Sober|Omnivore|Cat|Occasionally|Non-smoker|Socially active, reading movies ice cream drawing memes,7,2,-3.92875927,38.98356563,-4.407308745293925e+18,"['Leo', 'B time texter', 'Sober', 'Omnivore', 'Cat', 'Occasionally', 'Non-smoker', 'Socially active']","['Reading', 'Movies', 'Ice Cream', 'Drawing', 'Memes']",993a9e17b1ebd3413b5f54923d5141a750a3604f7a69fc8ba4e50eee7da7ba00
25.0,pharmacy technician :scientist::white_heart:,['NotSpecified'],,,,NotSpecified,|Aquarius|Wine, nature dancing travel movies,5,2,-3.92875927,38.98356563,1.3888819097645655e+18,"['Aquarius', 'Wine']","['Nature', 'Dancing', 'Travel', 'Movies']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19.0,"i am looking for colleagues, especially to meet new people",['NotSpecified'],,,,NotSpecified,|Virgo|Smoker|All the pets, nature travel tattoos party animal,3,2,-3.92875927,38.98356563,1.880037167733891e+18,"['Virgo', 'Smoker', 'All the pets']","['Nature', 'Travel', 'Tattoos', 'Party Animal']",5054b49ef192ce38aedf2476bb9ca338d3823acbf8d99bdde41496fc22f29a1e
29.0,i love the taste of strong coffee; a good series in good company; the nerves of getting on a plane and going on an adventure somewhere.  :national_park:,['NotSpecified'],,Boys Like You,Tanerélle,NotSpecified,, music shopping coffee,7,2,-3.92875927,38.98356563,-6.561271728705358e+18,[],"['Music', 'Shopping', 'Coffee']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19.0,:white_heart:,['NotSpecified'],,Ingobernable,C. Tangana; Gipsy Kings; Nicolás Reyes; Tonino Baliardo,NotSpecified,|Socially active|Aquarius|Beer, instagram netflix music,8,2,-3.92875927,38.98356563,1.9638074775691863e+18,"['Socially active', 'Aquarius', 'Beer']","['Instagram', 'Netflix', 'Music']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
24.0,"i'm concha, i'm coming in...    since i've managed to capture your attention (if you got the reference, you've won points), i'll tell you that i'm in the best moment of my life; i'm starting to love myself; and i'm super happy; i'm looking for someone to have fun with and be the best version of myself. are you in? i'm not asking for much :zany_face:    in case you might be interested",['Estudiante y Periodista at Universidad Complutense de Madrid'],Universidad Complutense de Madrid,SloMo,Chanel,NotSpecified,|Capricorn|Better in person|Omnivore|Socially active|Occasionally|Beer|Dog|Masters|Smoker when drinking, netflix language exchange singer soccer shopping,9,2,-3.92875927,38.98356563,7.240201434405779e+18,"['Capricorn', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Beer', 'Dog', 'Masters', 'Smoker when drinking']","['Netflix', 'Language Exchange', 'Singer', 'Soccer', 'Shopping']",745ed3e56bcabad3e2cbc950bd28f2dad5bf96b20ec2dea107dcce4f5d6563f6
22.0,"i'm going to madrid tomorrow and i feel like having a drink and seeing things, good vibes and friendship",['NotSpecified'],,,,NotSpecified,|Taurus|Better in person|Wine|Vegetarian|Dog, movies sports reading pole dancing volunteering,4,2,-3.92875927,38.98356563,-8.069143031311275e+18,"['Taurus', 'Better in person', 'Wine', 'Vegetarian', 'Dog']","['Movies', 'Sports', 'Reading', 'Pole Dancing', 'Volunteering']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
20.0,:sparkles:,['NotSpecified'],,,,NotSpecified,|Taurus|B time texter|Omnivore|Socially active|All the drinks|Pet-free|Never, photography social media bar hopping outdoors music,6,2,-3.92875927,38.98356563,5.492132907755602e+17,"['Taurus', 'B time texter', 'Omnivore', 'Socially active', 'All the drinks', 'Pet-free', 'Never']","['Photography', 'Social Media', 'Bar Hopping', 'Outdoors', 'Music']",a4259781bc20238a71cf327700fbba2e3351a73de9d2e1eda70f94977fa8f482
20.0,insta: if you like me talk to me i don't bite :relieved_face::kiss_mark: :ceuta_&_melilla:,['NotSpecified'],,Sue,Beny Jr; Morad; K y B,NotSpecified,|Better in person|Socially active|Occasionally|Mix drinks|Social smoker|Sagittarius, sports music instagram netflix skateboarding,10,2,-3.92875927,38.98356563,-7.555572610752723e+18,"['Better in person', 'Socially active', 'Occasionally', 'Mix drinks', 'Social smoker', 'Sagittarius']","['Sports', 'Music', 'Instagram', 'Netflix', 'Skateboarding']",3253caf0fd7f67cbd5296d9bfaef4085562e801082c312594ec744e109e2a57a
29.0,do i want it or do i have it?   :camera_with_flash: annawhat  (if you like stalking as much as i do)  :warning:spoiler::warning: in person i lose.  sorry if my life isn't as interesting as yours :woman_shrugging_light_skin_tone:,['trabajadora social'],Universidad Nacional de Jaén,Superpoderes,Recycled J; Selecta,NotSpecified,|Aquarius|B time texter|Omnivore|Socially active|Occasionally|Non-smoker|Dog|Bachelors, coffee outdoors sushi memes hiking,11,2,-3.92875927,38.98356563,3.1687726333070807e+18,"['Aquarius', 'B time texter', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Dog', 'Bachelors']","['Coffee', 'Outdoors', 'Sushi', 'Memes', 'Hiking']",dbf285999ed08ab8060dd388ca495c560898f40a1254be4751d86e94a4a385ab
20.0,meet; have a drink; go out for a night out or party… propose a plan :yawning_face:,['Auxiliar administrativo'],University of Toledo,,,NotSpecified,|Pisces|Better in person|Omnivore|Occasionally|Wine|Dog|Off the grid|In Grad School|Smoker, festivals travel movies skincare coffee,5,2,-3.92875927,38.98356563,8.036772271632046e+18,"['Pisces', 'Better in person', 'Omnivore', 'Occasionally', 'Wine', 'Dog', 'Off the grid', 'In Grad School', 'Smoker']","['Festivals', 'Travel', 'Movies', 'Skincare', 'Coffee']",787d26094442e02200055dc8f0aec927c839d3b9817a204ee07003ebbc8ba014
26.0,what are we going to do? :sparkles:,['NotSpecified'],Universidad de Jaén,Perra,Roberta Bandini,NotSpecified,|Sagittarius, social media music movies reading,6,2,-3.92875927,38.98356563,-7.030206397271523e+18,['Sagittarius'],"['Social Media', 'Music', 'Movies', 'Reading']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
41.0,good guy,['Sanidad at SAS'],Universidad de Granada,Waterfalls,TLC,NotSpecified,|Pisces|Better in person|Cat|Occasionally|PhD|Beer, festivals musician photography travel,5,2,-3.92875927,38.98356563,-2.346347944483685e+18,"['Pisces', 'Better in person', 'Cat', 'Occasionally', 'PhD', 'Beer']","['Festivals', 'Musician', 'Photography', 'Travel']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,"i have expectations of this app, really, hahaha, so nothing; if you want, talk to me, if not, have a nice day :sunflower:",['NotSpecified'],,Party,Bad Bunny; Rauw Alejandro,NotSpecified,|Non-smoker|Capricorn|Pet-free, drawing writing reggaeton party animal clubbing,4,2,-3.92875927,38.98356563,-1.0824364972082136e+18,"['Non-smoker', 'Capricorn', 'Pet-free']","['Drawing', 'Writing', 'Reggaeton', 'Party Animal', 'Clubbing']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,does anyone read this? you have to take off your mask here i'm not looking; i'm improvising  i'm a match to talk; not to collect   ,['Tatuador'],,Limón (with El Kanka),Roy Borland; El Kanka,NotSpecified,|Capricorn|Better in person|Socially active|Occasionally|Carnivore|Dog|Smoker, art musician music instagram,6,2,-3.92875927,38.98356563,9.946926450396452e+17,"['Capricorn', 'Better in person', 'Socially active', 'Occasionally', 'Carnivore', 'Dog', 'Smoker']","['Art', 'Musician', 'Music', 'Instagram']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29.0,biologist; environmental manager and teacher.  interesting people; cultured and with good conversation; forward:smiling_face_with_open_hands:  cinema; series; theater; dance; travel; photography; geography; literature.  ,['Facebook'],University of Granada,Dangerous,Tayler Buono,NotSpecified,,nan,11,2,-3.92875927,38.98356563,5.053074099138993e+18,[],[],dbf285999ed08ab8060dd388ca495c560898f40a1254be4751d86e94a4a385ab
22.0,visiting italy :spain:  ,['NotSpecified'],Universidad Rey Juan Carlos,,,NotSpecified,|Scorpio|B time texter|Omnivore|Socially active|Non-smoker|Cocktails|Pet-free, tea comedy extrovert travel shopping,7,2,-3.92875927,38.98356563,7.783598730335746e+18,"['Scorpio', 'B time texter', 'Omnivore', 'Socially active', 'Non-smoker', 'Cocktails', 'Pet-free']","['Tea', 'Comedy', 'Extrovert', 'Travel', 'Shopping']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
22.0,"there will be no god who can stand us, but there will be beer ",['NotSpecified'],Universidad Murcia,Animales Hambrientos,Desakato,NotSpecified,,nan,9,2,-3.92875927,38.98356563,5.305710378770244e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,a vignette that you know how to pronounce correctly >>,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,Bohemian Rhapsody - Remastered 2011,Queen,NotSpecified,|Pisces|Better in person|Cat|Occasionally|Non-smoker|Wine|In College, skiing travel cooking,7,2,2.188010369,41.38859693,1.01855524889084e+18,"['Pisces', 'Better in person', 'Cat', 'Occasionally', 'Non-smoker', 'Wine', 'In College']","['Skiing', 'Travel', 'Cooking']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
20.0,:heart_on_fire:,['NotSpecified'],University of Oslo,,,NotSpecified,,nan,8,2,2.188010369,41.38859693,6.959511860177908e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,brazilian living in barcelona let’s go out for a beer or a coffee or a walk on the beach! :)  ps: i’m a very good hugger  :brazil::mexico::france::argentina::spain: pt/es/en/fr,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,Colorado,Milky Chance,NotSpecified,|Pisces|B time texter|Occasionally|Non-smoker|All the drinks|Dog|Influencer status|In Grad School, walking language exchange movies coffee,6,2,2.188010369,41.38859693,-1.048431456203718e+18,"['Pisces', 'B time texter', 'Occasionally', 'Non-smoker', 'All the drinks', 'Dog', 'Influencer status', 'In Grad School']","['Walking', 'Language Exchange', 'Movies', 'Coffee']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
27.0,catalan german,['NotSpecified'],,,,NotSpecified,|Leo|B time texter|Beer|Smoker, cars shopping clubbing tattoos trap,3,2,2.188010369,41.38859693,5.177159206598376e+18,"['Leo', 'B time texter', 'Beer', 'Smoker']","['Cars', 'Shopping', 'Clubbing', 'Tattoos', 'Trap']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,"if i don't answer, write to me on instagram",['NotSpecified'],Estela I,,,NotSpecified,, travel music,8,2,2.188010369,41.38859693,6.27624905331026e+17,[],"['Travel', 'Music']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
67.0,i let things go where they have to go.,['DEGIRO'],Universitat de Barcelona,Lose Control,MEDUZA,NotSpecified,|Sagittarius|Better in person|Occasionally|Non-smoker|All the drinks|Flexitarian, nature walking shopping outdoors photography,11,2,2.188010369,41.38859693,9.056740677970972e+18,"['Sagittarius', 'Better in person', 'Occasionally', 'Non-smoker', 'All the drinks', 'Flexitarian']","['Nature', 'Walking', 'Shopping', 'Outdoors', 'Photography']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
24.0,in barcelona for the summer :chile: :sun:,['NotSpecified'],,,,NotSpecified,|Scorpio,nan,5,2,2.188010369,41.38859693,7.238935103422634e+18,['Scorpio'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,you make me laugh and that's it,['NotSpecified'],Universidad Autónoma de Barcelona,,,NotSpecified,|Virgo|Better in person|Gym rat, gym meditation active lifestyle,8,2,2.188010369,41.38859693,-5.133813411999475e+17,"['Virgo', 'Better in person', 'Gym rat']","['Gym', 'Meditation', 'Active Lifestyle']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29.0,salsera & bachatera i dedicate my life to searching for comedy material.,['PhD student in Global Health Research at Barcelona Institute for Global Health'],University of California; Santa Cruz,,,NotSpecified,|Libra|Better in person|Omnivore|Socially active|Wine|Gym rat|Masters|Social smoker, movies memes backpacking dancing cooking,7,2,2.188010369,41.38859693,7.10483937193926e+18,"['Libra', 'Better in person', 'Omnivore', 'Socially active', 'Wine', 'Gym rat', 'Masters', 'Social smoker']","['Movies', 'Memes', 'Backpacking', 'Dancing', 'Cooking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25.0,"i haven't made up my mind yet, i want to be from here but i'm from the north. :sunflower: i like foie gras and lettuce",['NotSpecified'],,,,NotSpecified,, travel photography wine art galleries,11,2,2.188010369,41.38859693,-6.545612517036945e+17,[],"['Travel', 'Photography', 'Wine', 'Art Galleries']",b8e76608e5a8956f5617781167c47f0902e58bbd1306b57678bcd542c10fddb1
19.0,insta: victoria.sejre quite addicted to jägermeister :sparkles::heart_on_fire: need someone who help me improve my english skills :p,['NotSpecified'],Universidad Pompeu Fabra,I Want It All,Cameron Grey,NotSpecified,|Libra|Better in person|Cocktails|Vegetarian|Dog|Smoker, festivals tattoos volunteering travel music,7,2,2.188010369,41.38859693,4.2822131400536986e+18,"['Libra', 'Better in person', 'Cocktails', 'Vegetarian', 'Dog', 'Smoker']","['Festivals', 'Tattoos', 'Volunteering', 'Travel', 'Music']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
19.0,hola! visiting from california   estudiar en el extranjero en barcelona .  soy de los estados unidos y estudio arte y diseño.   quiero divertime!!  take me on a date and we’ll see where it goes from there   i’m a dancer whose studying art and desn.   i like the gym but not on weekends. outdoor adventures are my jam.   i love to scuba dive and hiking plus i’m a huge plant nerd.   anywho; i wanna meet new people and find my twin flame; have fun and make some memories.,['Wilderness First Responder at Forests'],Rhode Island School of Desn,Streets,Doja Cat,NotSpecified,|Taurus|Better in person|Omnivore|Socially active|Occasionally|Mix drinks|Dog|Bachelors|Social smoker, photography art environmentalism netflix,10,2,2.188010369,41.38859693,-6.305032239590482e+18,"['Taurus', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Mix drinks', 'Dog', 'Bachelors', 'Social smoker']","['Photography', 'Art', 'Environmentalism', 'Netflix']",06f34f2997ed8f72dec9f8e1f5a589f664e319f7512b2db1e5c89f6d9fe31051
24.0,above all enjoy  :dizzy:  living in the city but never pissing  esfp-t  ,['NotSpecified'],UAB,Vink Derrapant,Amygdala,NotSpecified,|Gemini|Better in person|Beer, festivals party animal,9,2,2.188010369,41.38859693,-7.234791443532691e+18,"['Gemini', 'Better in person', 'Beer']","['Festivals', 'Party Animal']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,i don't really know what to put here; so a few flower emojis always look good :rose::sunflower::blossom::rosette::hibiscus:,['NotSpecified'],Autonomous University of Barcelona Universitat Autónoma de Barcelona - Universidad Autónoma de Barcelona,Telepath,Conan Gray,NotSpecified,|Bad texter|Non-smoker|Vegetarian|In College, netflix reading walking movies,6,2,2.188010369,41.38859693,-4.622397917427367e+17,"['Bad texter', 'Non-smoker', 'Vegetarian', 'In College']","['Netflix', 'Reading', 'Walking', 'Movies']",fb58ffac9f3908bb74f5753b798f48a7d349900b30598a97dba6d5563e58cfed
20.0,"  if i like you, it's probably because i like your dog.",['NotSpecified'],Adivina,,,NotSpecified,, tea coffee backpacking,6,2,2.188010369,41.38859693,7.032407461590936e+18,[],"['Tea', 'Coffee', 'Backpacking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,if i don’t drunk text you; you ain’t the one  :netherlands::netherlands::netherlands:  political science student,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,I'm Every Woman,Chaka Khan,NotSpecified,|Leo|Bad texter|All the drinks|Off the grid|Masters|Social smoker,nan,7,2,2.188010369,41.38859693,-2.1662751714686287e+18,"['Leo', 'Bad texter', 'All the drinks', 'Off the grid', 'Masters', 'Social smoker']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,only good vibes  :herb:plant-based :backpack:backpacker :roller_skate:rollerskater :man_in_lotus_position_light_skin_tone:yoga :musical_keyboard:piano  cat   esp   eng   pt   fr :brain::koala::seedling::crescent_moon::man_in_lotus_position_light_skin_tone::musical_keyboard::laptop::roller_skate::airplane::camping::prayer_beads::globe_showing_americas:,['NotSpecified'],Programmer,Mama No,Pablo López,NotSpecified,|Better in person|Non-smoker|Vegetarian|All the pets, nature travel reading yoga,11,2,2.188010369,41.38859693,-6.483395810025842e+18,"['Better in person', 'Non-smoker', 'Vegetarian', 'All the pets']","['Nature', 'Travel', 'Reading', 'Yoga']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
23.0,libra/pan/leftist/powerful  tell me what song i remind u of  *in barcelona for a week tryna catch a punk show <,['teaching artist'],,Silver Springs - Live at Warner Brothers Studios in Burbank; CA 5/23/97,Fleetwood Mac,NotSpecified,|Libra|Better in person|Cat|Socially active|All the drinks|Smoker, diy art writing,10,2,2.188010369,41.38859693,2.98117985898984e+18,"['Libra', 'Better in person', 'Cat', 'Socially active', 'All the drinks', 'Smoker']","['DIY', 'Art', 'Writing']",8d39732fde17f06504ba87b76d6b46d8cacc0edab9af89a15dd4a791c0275172
30.0,looking for new friends languages drawing  food  travel  life love and enjoy my life.,['NotSpecified'],,,,NotSpecified,|Omnivore|Non-smoker|Pisces|Pet-free|Masters, yoga cooking making friends travel disney,9,2,2.188010369,41.38859693,5.470972648473656e+18,"['Omnivore', 'Non-smoker', 'Pisces', 'Pet-free', 'Masters']","['Yoga', 'Cooking', 'Making friends', 'Travel', 'Disney']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,guys with mustaches; earring; tattoos; nail polish; swipe right please,['NotSpecified'],Université Paris 1 Panthéon Sorbonne,,,NotSpecified,, archery acapella hot yoga walking my dog bbq,11,2,2.188010369,41.38859693,9.13447285969274e+18,[],"['Archery', 'Acapella', 'Hot Yoga', 'Walking My Dog', 'BBQ']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,my instagram is marccmei :stethoscope::man_health_worker_light_skin_tone:,['NotSpecified'],Universidad de Barcelona,,,NotSpecified,|Socially active|Non-smoker|Leo|Dog|Bachelors, instagram travel world traveler shopping,10,2,2.188010369,41.38859693,1.971376691122648e+18,"['Socially active', 'Non-smoker', 'Leo', 'Dog', 'Bachelors']","['Instagram', 'Travel', 'World Traveler', 'Shopping']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,bars??  insta: amandavarela,['student'],University of Iowa,Happy Hour,Morgan Wallen,NotSpecified,, running travel football sports,11,2,2.188010369,41.38859693,2.62030879369162e+18,[],"['Running', 'Travel', 'Football', 'Sports']",8ef3b7702bfcca79c41ff5963fabaea5a39786d89056663179523dc2cc883442
24.0,project manager by day festival addict by nht  . ,['Project manager'],,,,NotSpecified,|Leo|Better in person|Cat|Non-smoker|Pescatarian, art travel music reading festivals,6,2,2.188010369,41.38859693,-2.2569428745273705e+18,"['Leo', 'Better in person', 'Cat', 'Non-smoker', 'Pescatarian']","['Art', 'Travel', 'Music', 'Reading', 'Festivals']",ef4cc07ad87ca74ee6ba6cce0d8f1edea0a157512b410209301ec2962d2355f7
28.0,nan,['NotSpecified'],,Cayendo (Side A - Acoustic),Frank Ocean,NotSpecified,|Aquarius, movies art fashion,8,2,2.188010369,41.38859693,-1.421929101754361e+18,['Aquarius'],"['Movies', 'Art', 'Fashion']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
23.0,very :taurus: ,['Estudiant at URV'],Rovira i Virgili University Universitat Rovira i Virgili - Universidad Rovira y Virgili,MAMIII,Becky G; KAROL G,NotSpecified,|Taurus|Better in person|Omnivore|Socially active|Beer|Dog|In College, travel instagram movies fashion tiktok,11,2,2.188010369,41.38859693,7.742110730742536e+18,"['Taurus', 'Better in person', 'Omnivore', 'Socially active', 'Beer', 'Dog', 'In College']","['Travel', 'Instagram', 'Movies', 'Fashion', 'TikTok']",c302590d6091537ba6acad03b080aa8178406e9be72f69cabbf17bbaf9f42d19
29.0,film-maker,['NotSpecified'],Universidad Pompeu Fabra,,,NotSpecified,|Better in person|Socially active|Occasionally|Masters|Wine, nature art cooking politics,6,2,2.188010369,41.38859693,-4.057858176794709e+18,"['Better in person', 'Socially active', 'Occasionally', 'Masters', 'Wine']","['Nature', 'Art', 'Cooking', 'Politics']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22.0,upf  ;:straight_ruler:,['NotSpecified'],enfermeria,,,NotSpecified,|Non-smoker|Aquarius|Better in person|Omnivore|Socially active|Occasionally|All the drinks|All the pets|In College, skiing movies working out,11,2,2.188010369,41.38859693,-5.109013010182227e+18,"['Non-smoker', 'Aquarius', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'All the drinks', 'All the pets', 'In College']","['Skiing', 'Movies', 'Working out']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
18.0,sportsman. lover of f.,['NotSpecified'],,Roto y Elegante,Taburete,NotSpecified,|Leo|Better in person|Non-smoker|Gym rat, skiing sports instagram working out entrepreneurship,4,2,2.188010369,41.38859693,-2.9140958815692063e+18,"['Leo', 'Better in person', 'Non-smoker', 'Gym rat']","['Skiing', 'Sports', 'Instagram', 'Working out', 'Entrepreneurship']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,i'm learning to tattoo :eyes::black_heart:,['Motion desner at Freelance'],Universidad Pompeu Fabra,Un Golpe de Suerte,Carmen Boza,NotSpecified,|Non-smoker, movies tattoos photography reading politics,7,2,2.188010369,41.38859693,1.2947713519941084e+18,['Non-smoker'],"['Movies', 'Tattoos', 'Photography', 'Reading', 'Politics']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22.0,psychology/humanitats :clinking_glasses:,['NotSpecified'],Universidad Ramon Llull,,,NotSpecified,, travel music art reading,9,2,2.188010369,41.38859693,2.164629749460856e+18,[],"['Travel', 'Music', 'Art', 'Reading']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22.0,:airplane: :wine_glass::beer_mug: ,['NotSpecified'],,,,NotSpecified,,nan,6,2,2.188010369,41.38859693,-5.231302621539457e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,available in english; portuguese; spanish; french and sarcasm.,['NotSpecified'],,It Mht Be Time,Tame Impala,NotSpecified,|Scorpio|Flexitarian|In Grad School, diy outdoors travel,5,2,2.188010369,41.38859693,1.4272677199741837e+18,"['Scorpio', 'Flexitarian', 'In Grad School']","['DIY', 'Outdoors', 'Travel']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,visiting spain for  weeks :sun_with_face: fr/eng,['NotSpecified'],,,,NotSpecified,,nan,8,2,2.188010369,41.38859693,1.5559842022640315e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,enfermera:white_heart:,['NotSpecified'],,The Adults Are Talking,The Strokes,NotSpecified,, cooking travel concerts,6,2,2.188010369,41.38859693,5.852102653865231e+18,[],"['Cooking', 'Travel', 'Concerts']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19.0,:water_wave::mountain::sunrise::crescent_moon:,['NotSpecified'],Universitat Politècnica de Catalunya,,,NotSpecified,|Cancer, music reading travel,6,2,2.188010369,41.38859693,2.8786134551963817e+18,['Cancer'],"['Music', 'Reading', 'Travel']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
