age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
21,If you have a mustache; please swipe rht|||,['Supervisor at GoDaddy'],,P*83113Y Fairy (OTW),Jhené Aiko,['NotSpecified'],|Sagittarius,|Writing|Travel|Pole Dancing|Tattoos|Painting,9,2,2.188010369,41.38859693,3042553978978983751,['Sagittarius'],"['Writing', 'Travel', 'Pole Dancing', 'Tattoos', 'Painting']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,Soy videogenico no fotogenico😔||Planes d verano?😩🙏||😉,['NotSpecified'],,,,['NotSpecified'],,|Beach Bars|Marvel|Tattoos,4,2,2.188010369,41.38859693,724333790199950233,[],"['Beach Bars', 'Marvel', 'Tattoos']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,Find a guy like Chandler Bing,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,Another Love,Tom Odell,['NotSpecified'],|Omnivore|Occasionally|Non-smoker|Scorpio|Wine|Pet-free,|Travel|Movies|Reading|Fashion|Dancing,8,2,2.188010369,41.38859693,-7682595229602528941,"['Omnivore', 'Occasionally', 'Non-smoker', 'Scorpio', 'Wine', 'Pet-free']","['Travel', 'Movies', 'Reading', 'Fashion', 'Dancing']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
20,🐎 🍣🍻☀️💃🏻|,['Calvin Klein at Roca Village'],,,,['NotSpecified'],|Scorpio|All the pets,,11,2,2.188010369,41.38859693,-1811508026299352290,"['Scorpio', 'All the pets']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Bubbly and sweet |Like a drink that’ll give you a hangover|I cut all my hair off pretty often! “Is your hair short or long?” The answer is “yes.”,['NotSpecified'],,,,['NotSpecified'],,,11,2,2.188010369,41.38859693,-4707878221016271618,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,*googling funny caption-insert here*|On vacation in Barcelona; looking for fun people to meet,['NotSpecified'],,,,['NotSpecified'],,,11,2,2.188010369,41.38859693,1248475952108164083,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,1;85 b manu|not into monogamy 😶‍🌫️,['diseñador web'],,,,['NotSpecified'],|Pisces|Better in person|Occasionally|Non-smoker,|Anime|Memes|Rave|Content Creation,9,2,2.188010369,41.38859693,8365063267440774441,"['Pisces', 'Better in person', 'Occasionally', 'Non-smoker']","['Anime', 'Memes', 'Rave', 'Content Creation']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
23,M’has de conèixer✨,['NotSpecified'],,,,['NotSpecified'],|Leo|Phone caller|Socially active,|Instagram|Travel|Coffee|TikTok|Fashion,4,2,2.188010369,41.38859693,-2064718823588758765,"['Leo', 'Phone caller', 'Socially active']","['Instagram', 'Travel', 'Coffee', 'TikTok', 'Fashion']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,music enthusiast; kind of chubby,['auxiliar de enfermería at prodis'],ins la garrotxa,Off-Line,Rad Museum; DEAN; LeeHi,['Woman'],|Leo|Better in person|Socially active|Occasionally|Non-smoker|Cocktails|Flexitarian|Pet-free,|Museum|Movies|Tattoos|Fashion|Music,11,2,2.188010369,41.38859693,7636660308200389740,"['Leo', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'Flexitarian', 'Pet-free']","['Museum', 'Movies', 'Tattoos', 'Fashion', 'Music']",23f69230d3a329987463c5e16b83290cfcf00006bd9884e640f4df9e364d7353
23,Muy complicado lo de hacer una descripción la verdad; llevo un rato intentandolo y mi neurona petó💥|Si eso mejor hablamos y me ayudas a ver que pongo...||📸,['Profesora de ingles y estudiante'],Universidad Pompeu Fabra,Es por ti,Stay Homas; Rubén Blades,['Woman'],|Aquarius|Better in person|Omnivore|Socially active|Occasionally|All the drinks|Pet-free|In College|Smoker,|Skiing|Travel|Tattoos,11,2,2.188010369,41.38859693,-1417269087241810808,"['Aquarius', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'All the drinks', 'Pet-free', 'In College', 'Smoker']","['Skiing', 'Travel', 'Tattoos']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22,Chats and Dates :),['Computer Science Graduate'],Dublin Institute of Technology,SloMo,Chanel,['Man'],|Capricorn,|Running|Gym|Binge-Watching TV shows|Music|Wine,10,2,2.188010369,41.38859693,-2436054880572738805,['Capricorn'],"['Running', 'Gym', 'Binge-Watching TV shows', 'Music', 'Wine']",57eae6c28f26fbe6e50b027cdca0a008098812325822f8c0e7f24d503706d3b7
21,|Barcelona,['NotSpecified'],,telepatía,Kali Uchis,['NotSpecified'],|Libra|Cocktails|Smoker,|Clubbing|Fashion|Art,7,2,2.188010369,41.38859693,-7384875443960979551,"['Libra', 'Cocktails', 'Smoker']","['Clubbing', 'Fashion', 'Art']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19,Frenchie,['NotSpecified'],,,,['Woman'],,,6,2,2.188010369,41.38859693,-1577001758762399545,[],[],5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
36,Home is where Wi-Fi connects automatically,['NotSpecified'],,,,['NotSpecified'],,|Board Games|Catan|Tattoos|Football|NFTs,5,2,2.188010369,41.38859693,5052093026646719051,[],"['Board Games', 'Catan', 'Tattoos', 'Football', 'NFTs']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,🇪🇸,['NotSpecified'],,,,['NotSpecified'],,|Skiing|Wine|Travel,7,2,2.188010369,41.38859693,8545900807694738786,[],"['Skiing', 'Wine', 'Travel']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
20,||20 anys,['NotSpecified'],,,,['NotSpecified'],,|Travel|Music|Sports,7,2,2.188010369,41.38859693,3975406547434284026,[],"['Travel', 'Music', 'Sports']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,Hi there!|Colombian living in Germany currently in Barcelona. If you wanna join me to explore Barcelona or show me around just swipe and let’s have fun!👻,['NotSpecified'],,,,['NotSpecified'],|Bad texter|Occasionally|Non-smoker|Off the grid,|Culture|Movies|Cooking|Language Exchange|Walking,4,2,2.188010369,41.38859693,-8733028645005040219,"['Bad texter', 'Occasionally', 'Non-smoker', 'Off the grid']","['Culture', 'Movies', 'Cooking', 'Language Exchange', 'Walking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,No tengo muchas fotos con el pelo rapado aún ✂️|||,['NotSpecified'],,,,['NotSpecified'],|All the drinks|Vegan|Pet-free|Masters|Smoker when drinking,|Museum|Travel|Reading|Wine|Volunteering,11,2,2.188010369,41.38859693,7338226917914037219,"['All the drinks', 'Vegan', 'Pet-free', 'Masters', 'Smoker when drinking']","['Museum', 'Travel', 'Reading', 'Wine', 'Volunteering']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
20,Vamos a tomar una cerveza,['NotSpecified'],,,,['NotSpecified'],|Aries|Mix drinks|Dog|Off the grid|Gym rat|In College|Social smoker,|Language Exchange|Sports|Reggaeton,5,2,2.188010369,41.38859693,3758588752381488865,"['Aries', 'Mix drinks', 'Dog', 'Off the grid', 'Gym rat', 'In College', 'Social smoker']","['Language Exchange', 'Sports', 'Reggaeton']",acbf297b3e9424a370be6a094eecd6fc43067417fcc76b4af2b9d128591dea86
22,🦋🌎,['NotSpecified'],,PROVENZA,KAROL G,['NotSpecified'],|Cancer|Better in person|Non-smoker|Wine|Dog,|Museum|Travel|Outdoors|Movies,7,2,2.188010369,41.38859693,431207286637467192,"['Cancer', 'Better in person', 'Non-smoker', 'Wine', 'Dog']","['Museum', 'Travel', 'Outdoors', 'Movies']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
21,🤟🏻🤟🏻🤟🏻,['Diseño audiovisual at Diseño audiovisual'],,HENTAI,ROSALÍA,['NotSpecified'],|Capricorn|Better in person|Omnivore|Socially active|Occasionally|Beer|Dog,|Extrovert|Tattoos|Travel,11,2,2.188010369,41.38859693,-7570008671196811560,"['Capricorn', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Beer', 'Dog']","['Extrovert', 'Tattoos', 'Travel']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
26,Soy persona ✨||,['Educadora social at CR'],UOC,Ain't Got No - I Got Life (From the musical production Hair),Nina Simone,['NotSpecified'],|Capricorn|B time texter|Sober|Socially active|Non-smoker|In College,|Dancing|Art|Music|DIY|Travel,11,2,2.188010369,41.38859693,2394210846816101305,"['Capricorn', 'B time texter', 'Sober', 'Socially active', 'Non-smoker', 'In College']","['Dancing', 'Art', 'Music', 'DIY', 'Travel']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
24,Argentina en barcelona🤘🏽,['NotSpecified'],,Rocket Queen,Guns N' Roses,['NotSpecified'],|In College,|Crossfit|Soccer|Wine|Music|Craft Beer,9,2,2.188010369,41.38859693,4846254124553048810,['In College'],"['Crossfit', 'Soccer', 'Wine', 'Music', 'Craft Beer']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
31,Buscando conocer gente; no me cierro a nada pero actualmente busco hacer amos con los que tomar algo; ver películas etc;;;|Gente con buen rollo sea bienvenida 🙂,['Dependiente at zara home'],Lluis vives,I Was Here,Beyoncé,['Man'],|Cat|Non-smoker|Occasionally|Aries|In Grad School,|Nature|Dancing,6,2,2.188010369,41.38859693,-1725265022548758543,"['Cat', 'Non-smoker', 'Occasionally', 'Aries', 'In Grad School']","['Nature', 'Dancing']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
23,Vull fer amues per fer plans guais 💕 / Quiero hacer amas para hacer planes guays 💕,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,,,['NotSpecified'],|Occasionally|Non-smoker|Sagittarius|Pet-free|In College,,3,2,2.188010369,41.38859693,6400331844071197732,"['Occasionally', 'Non-smoker', 'Sagittarius', 'Pet-free', 'In College']",[],5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
21,Holi! Somos 4 chicas y buscamos conocer gente para hacer un copeo del día 22 al 24 de junio en Blanes.|Somos muy majas 🤪,['NotSpecified'],Universidad de Barcelona,,,['NotSpecified'],,|Camping|Beach Bars|Surfing|Reggaeton|Party Animal,4,2,2.188010369,41.38859693,2464651954650378583,[],"['Camping', 'Beach Bars', 'Surfing', 'Reggaeton', 'Party Animal']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
18,una artista de la pista intentant no acabar sota un pont💋,['NotSpecified'],,Where Is My Mind? - Remastered,Pixies,['NotSpecified'],|Aries|Beer|Carnivore,|Wine|Coffee|Movies|Art|Potato Omelette,11,2,2.188010369,41.38859693,-5924352232943170398,"['Aries', 'Beer', 'Carnivore']","['Wine', 'Coffee', 'Movies', 'Art', 'Potato Omelette']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
34,|🫶🏻 I’m funnier in person. |📍Barcelona|🦀 1.85 m,['Apple'],Universidad Politécnica de Madrid,As It Was,Harry Styles,['NotSpecified'],|Cancer|Better in person|PhD|Non-smoker|Wine,|Crossfit|Travel|Yoga|Outdoors|Volleyball,11,2,2.188010369,41.38859693,-3607788339480797059,"['Cancer', 'Better in person', 'PhD', 'Non-smoker', 'Wine']","['Crossfit', 'Travel', 'Yoga', 'Outdoors', 'Volleyball']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
25,Aprender🎈|Música 🎧|Viajar 🌍✈️🗺|Fotografía 📸🤳|Humor 😋 |Amante de 🌙🌅🎆✨|📚👩🏻‍🏫,['Maestra'],Universidad Autónoma de Barcelona,Mon Amour - Remix,zzoilo; Aitana,['NotSpecified'],|Omnivore|Socially active|Occasionally|Non-smoker|Pisces,,11,2,2.188010369,41.38859693,5121800220796637250,"['Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Pisces']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
32,Médico| : yesidmolinac,['inst yesidmolinac'],University of Caldas,,,['NotSpecified'],,,11,2,2.188010369,41.38859693,1925746700428623431,[],[],5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
25,Homo uit Schijndel|Amsterdam 📍|Crossift 🏋🏻‍♂️|Plant-based 🌱,['NotSpecified'],Radboud Universiteit Nijmegen,,,['Man'],,|Travel|Outdoors|Wine,9,2,2.188010369,41.38859693,8351893842266692246,[],"['Travel', 'Outdoors', 'Wine']",d9389c45eab31dae559106cc9d8836f41c79ab0b1fb622c8481ddc5a71eb41cd
23,Hello I’m Jessica I’m Really sweet and polite 👅I wanna things just the way you will love it💋can you **** with me tonht ; 👅😍I will give you my full service such as Hardcore;Headjob; Bondage ;Breastfuck;P2P and many more👅😍Super open minded looking to have fun with grown respectful gentlemen only;I’m 💯 real ;😍😍I'm always available...no cops 👮‍♀️ and not affiliated with any law enforcement. Text my Snapchat :: Briannameet2497 or you can give me a call :: 2565923704,['NotSpecified'],,,,['NotSpecified'],,|Hot Yoga|Home Workout|Makeup|Swimming,4,2,2.188010369,41.38859693,5312136239165186555,[],"['Hot Yoga', 'Home Workout', 'Makeup', 'Swimming']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26,☀️,['Auxiliar de enfermería'],Senal,,,['NotSpecified'],|Scorpio|B time texter|Omnivore|Cat|Socially active|Occasionally|All the drinks|Social smoker,|Festivals|Instagram|Walking|Travel|Reading,9,2,2.188010369,41.38859693,4879123787538651313,"['Scorpio', 'B time texter', 'Omnivore', 'Cat', 'Socially active', 'Occasionally', 'All the drinks', 'Social smoker']","['Festivals', 'Instagram', 'Walking', 'Travel', 'Reading']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
23,Hola! 🤪||Me llamo Silvia; tengo 23 años y ganas de conocer a gente nueva! 😊|||1;50 🤏🏻||,['NotSpecified'],,Némesis,Quevedo,['NotSpecified'],|Virgo|Bad texter|Omnivore|Socially active|Occasionally|Dog,|Binge-Watching TV shows|Tattoos|Netflix|Motorcycles|Outdoors,11,2,2.188010369,41.38859693,2645685280346933400,"['Virgo', 'Bad texter', 'Omnivore', 'Socially active', 'Occasionally', 'Dog']","['Binge-Watching TV shows', 'Tattoos', 'Netflix', 'Motorcycles', 'Outdoors']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
21,Barcelona - 1’79|Aquí se conoce gente en teoría; ¿no?|No busco coleccionar matches; o hablamos o nada.,['NotSpecified'],,Sufriendo - Extended Mix,MYLØ; Zafra Negra,['NotSpecified'],|Scorpio|Better in person|Socially active|Mix drinks|Pet-free|Gym rat|Social smoker,|Sushi|Travel|Gym,11,2,2.188010369,41.38859693,1196673570246651541,"['Scorpio', 'Better in person', 'Socially active', 'Mix drinks', 'Pet-free', 'Gym rat', 'Social smoker']","['Sushi', 'Travel', 'Gym']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Dutchieee studying in BCN,['NotSpecified'],HU - International Business,,,['NotSpecified'],|Capricorn|Better in person|Occasionally|All the drinks|Dog|In Grad School|Smoker when drinking,|Travel|Sports|Bar Hopping|Dancing|Festivals,6,2,2.188010369,41.38859693,-6440802432237423007,"['Capricorn', 'Better in person', 'Occasionally', 'All the drinks', 'Dog', 'In Grad School', 'Smoker when drinking']","['Travel', 'Sports', 'Bar Hopping', 'Dancing', 'Festivals']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
21,bon xaval; bisexual,['Filosofía; Política y Economía'],Universidad Pompeu Fabra,Chanel,Frank Ocean,['NotSpecified'],,,7,2,2.188010369,41.38859693,-9108354062689316023,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,Me hago la cama todas las mañanas; hago unas galletas increíbles; me encanta el vino blanco; quiero adoptar un gatito; siempre me quemo cuando tomo el sol y tengo mucha memoria para las letras de las canciones.,['Enfermera'],,Alquitrán y Carmín,El Niño de la Hipoteca,['NotSpecified'],|Pisces|Better in person|Socially active|Non-smoker,|Reading|Picnicking|Town Festivities|Mountains,8,2,2.188010369,41.38859693,-2441454843411324086,"['Pisces', 'Better in person', 'Socially active', 'Non-smoker']","['Reading', 'Picnicking', 'Town Festivities', 'Mountains']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
21,junio y julio en barcelona|busco conocer gente para descubrir la ciudad|🌞🌞🌞|ES/EN,['Estudiante'],,Vicente Amor,shego,['Woman'],|Non-smoker|Vegan|Gym rat,|Music|Environmentalism|Politics|Outdoors|Feminism,7,2,2.188010369,41.38859693,6714368225802130576,"['Non-smoker', 'Vegan', 'Gym rat']","['Music', 'Environmentalism', 'Politics', 'Outdoors', 'Feminism']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Solo paz mental porfa💆🏼‍♀️,['NotSpecified'],,,,['NotSpecified'],,,7,2,2.188010369,41.38859693,-6561849155914783637,[],[],fb58ffac9f3908bb74f5753b798f48a7d349900b30598a97dba6d5563e58cfed
25,a ver qué hay por aquí||insta,['NotSpecified'],,,,['NotSpecified'],,,9,2,2.188010369,41.38859693,-3709959769779295677,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19,I have a cat and I study literature.|I love my friends with a love that makes my veins tremble.|I’m rht handed (just for the record; though I can’t imagine any situation where that’s even close to relevant).|I’ve also stealed more than 1 cone while drunk (don’t spread the word).|oh; and frozen yogurt and fries and spicy sauce and the sun and garbage tv and i’m pretty sure this shouldn’t be this long; anyways…|CAT/ENG/ESP/,['NotSpecified'],University of Barcelona Universitat de Barcelona - Universidad de Barcelona,,,['NotSpecified'],|Non-smoker|Pisces|All the pets|In College,|Nature|Travel|Movies|Reading,11,2,2.188010369,41.38859693,4768787589299787323,"['Non-smoker', 'Pisces', 'All the pets', 'In College']","['Nature', 'Travel', 'Movies', 'Reading']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
18,*googling funny caption-insert here*|On vacation in Barcelona; looking for fun people to meet,['NotSpecified'],Maastricht University,,,['NotSpecified'],|Aquarius|Better in person|Socially active|Occasionally|Non-smoker|Cocktails|Flexitarian|Pet-free|In College,|Travel|Reading|Sports|Coffee|Ice Cream,7,2,2.188010369,41.38859693,2408364591019314169,"['Aquarius', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'Flexitarian', 'Pet-free', 'In College']","['Travel', 'Reading', 'Sports', 'Coffee', 'Ice Cream']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
19,Insta,['NotSpecified'],,,,['NotSpecified'],,,8,2,2.188010369,41.38859693,2916246562343967037,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
30,Plan amistad.. Hablemos y veamos q pasa; no me cierro a nada. 😉,['NotSpecified'],,Unstoppable,Sia,['NotSpecified'],|Capricorn,|Working out|Walking|Art,11,2,2.188010369,41.38859693,2744179953798260778,['Capricorn'],"['Working out', 'Walking', 'Art']",a4b02d97f4deb8da8c287dfa07c8b4048a0eeb0519b9b3904668cbf102791287
23,Alguien interesante??? |,['NotSpecified'],,,,['NotSpecified'],|Capricorn|B time texter|Cat|Occasionally|All the drinks,|Travel|Gym|Bar Hopping|Festivals|Coffee,6,2,2.188010369,41.38859693,713550494927414045,"['Capricorn', 'B time texter', 'Cat', 'Occasionally', 'All the drinks']","['Travel', 'Gym', 'Bar Hopping', 'Festivals', 'Coffee']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28,5'11,['Stylist'],,,,['NotSpecified'],|Leo|Better in person|Socially active|Occasionally|Non-smoker|Wine|Flexitarian|Pet-free,,6,2,2.188010369,41.38859693,7489925837627159697,"['Leo', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'Wine', 'Flexitarian', 'Pet-free']",[],5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
21,📸: Anitta523,['NotSpecified'],,,,['NotSpecified'],|Cancer|Better in person|Cat|Socially active|Occasionally|All the drinks|Social smoker,|Travel|Netflix|TikTok|Tattoos|Clubbing,11,2,2.188010369,41.38859693,4183330565467773709,"['Cancer', 'Better in person', 'Cat', 'Socially active', 'Occasionally', 'All the drinks', 'Social smoker']","['Travel', 'Netflix', 'TikTok', 'Tattoos', 'Clubbing']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19,Sagitario ♐️ | |19 años,['Supervisor at Mulier group'],Universidad Libre - Seccional Pereira,Boyfriend,Dove Cameron,['NotSpecified'],|Sagittarius|All the pets|Social smoker,|Instagram|Language Exchange|Photography|Netflix|Travel,11,2,2.188010369,41.38859693,3179721369231503109,"['Sagittarius', 'All the pets', 'Social smoker']","['Instagram', 'Language Exchange', 'Photography', 'Netflix', 'Travel']",a3dcaa3b44d35b37aeeb1efbc928c4cc2b7fff9064a257b69705aa6079dad0c9
25,Ingeniero industrial|25,['NotSpecified'],Universidad Politécnica de Cataluña,Baila Conmo,Soleá Morente,['Man'],|Non-smoker|Cancer|Gym rat|In College,|Comedy|Walking|Swimming|Music|Crossfit,8,2,2.188010369,41.38859693,-3461265644276503041,"['Non-smoker', 'Cancer', 'Gym rat', 'In College']","['Comedy', 'Walking', 'Swimming', 'Music', 'Crossfit']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28,From Croatia; Barcelona based||Yep; I do speak Spanish |184,['Technical Engineer at Online Advertising'],Faculty of Electrical Engineering and Computing,,,['NotSpecified'],|Aquarius|Vegetarian,|Music|Crossfit|Festivals,9,2,2.188010369,41.38859693,-177201479351482007,"['Aquarius', 'Vegetarian']","['Music', 'Crossfit', 'Festivals']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22,Me acabo de mudar a Barcelona y quiero conocer gente nueva! 😊😋|,['NotSpecified'],,,,['NotSpecified'],,|Gym|Travel|Active Lifestyle,5,2,2.188010369,41.38859693,-2375400555081519944,[],"['Gym', 'Travel', 'Active Lifestyle']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
23,Me encantan los festivales e ir a conciertos. Mi sitio favorito en el mundo es donde haya mar. Hablo mucho. Sobretodo de música. Me gusta el rock n roll y la gente con buen sentido del humor 🤗,['People Legal Assistant'],,Crazy,Aerosmith,['NotSpecified'],|Aries|B time texter|Socially active|Occasionally|Non-smoker|Wine|Vegetarian|Pet-free|In College,|Music|Travel|Movies|Festivals|Cooking,9,2,2.188010369,41.38859693,2590582536487258460,"['Aries', 'B time texter', 'Socially active', 'Occasionally', 'Non-smoker', 'Wine', 'Vegetarian', 'Pet-free', 'In College']","['Music', 'Travel', 'Movies', 'Festivals', 'Cooking']",0d5fd57570c7980343d5148cd732a1a09c7c815c210a919d76a57657235d6a45
18,English please :))|🏳️‍⚧️,['NotSpecified'],,,,['NotSpecified'],,|Instagram|Music,7,2,2.188010369,41.38859693,-2864287492374741370,[],"['Instagram', 'Music']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,Insta:  |No se Que hago aqui; pero de momento dijo holisss. ||Escapando de la realidad 🍷| |Si tienes malas intenciones; pasa de mi ❌,['NotSpecified'],Unicah,,,['NotSpecified'],|Virgo|Better in person|Socially active|Occasionally|Non-smoker|All the drinks|Carnivore|Pet-free|In Grad School,|Outdoors|Crossfit|Coffee|Instagram|Travel,11,2,2.188010369,41.38859693,-8309233482688911316,"['Virgo', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'All the drinks', 'Carnivore', 'Pet-free', 'In Grad School']","['Outdoors', 'Crossfit', 'Coffee', 'Instagram', 'Travel']",864df531c3ab329217c4e8ecdc8e470f912b79b06d5468179c2025e81a5b228b
24,Soy piscis; me gusta la burrata y los botes,['NotSpecified'],,COFFEE BEAN,Travis Scott,['NotSpecified'],|B time texter|Socially active|Occasionally|All the drinks|All the pets|In College|Social smoker,,11,2,2.188010369,41.38859693,988043814607311785,"['B time texter', 'Socially active', 'Occasionally', 'All the drinks', 'All the pets', 'In College', 'Social smoker']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,🇫🇷🇲🇬,['NotSpecified'],ESCP Europe,,,['NotSpecified'],|Wine|Masters,|Fashion|Festivals|Bar Hopping|Travel,7,2,2.188010369,41.38859693,5273392129902693147,"['Wine', 'Masters']","['Fashion', 'Festivals', 'Bar Hopping', 'Travel']",b8e76608e5a8956f5617781167c47f0902e58bbd1306b57678bcd542c10fddb1
19,m’agraden molt els plans improvitzats; les postes de sol i les birres,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,Mimosas,LATENHTJGY,['NotSpecified'],|Virgo,,8,2,2.188010369,41.38859693,-5129332846030404934,['Virgo'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,Få m o skratta så bjuder jag på första drinken :),['NotSpecified'],,,,['NotSpecified'],,,6,2,2.188010369,41.38859693,6086235555730369082,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,🇵🇾|,['NotSpecified'],,Tarot,Bad Bunny; Jhay Cortez,['NotSpecified'],|Aries|B time texter|Socially active|Occasionally|Cocktails|Carnivore|Pet-free|Smoker when drinking,|Tattoos|Walking|Social Media|Outdoors|Disney,6,2,2.188010369,41.38859693,5485196701674557800,"['Aries', 'B time texter', 'Socially active', 'Occasionally', 'Cocktails', 'Carnivore', 'Pet-free', 'Smoker when drinking']","['Tattoos', 'Walking', 'Social Media', 'Outdoors', 'Disney']",1f1c6f99c129db942f01fbe1ee2a09487cc66b32da82483d283d905b97b0b92b
30,|🇧🇷|📍Barcelona,['NotSpecified'],,,,['NotSpecified'],,|Soccer|World Traveler|Working out|Crossfit|Sports,7,2,2.188010369,41.38859693,8267267753824430416,[],"['Soccer', 'World Traveler', 'Working out', 'Crossfit', 'Sports']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,Mexicana pasando el rato en Barcelona 🇪🇸|Si te gusta el reggaetón me vas a caer bien automáticamente 🤠,['NotSpecified'],,Me Porto Bonito,Bad Bunny,['Woman'],|Leo|Better in person|Socially active|Occasionally|All the drinks|Dog|In College,|Binge-Watching TV shows|Travel|Working out|Party Animal|Active Lifestyle,9,2,2.188010369,41.38859693,-273482018801246746,"['Leo', 'Better in person', 'Socially active', 'Occasionally', 'All the drinks', 'Dog', 'In College']","['Binge-Watching TV shows', 'Travel', 'Working out', 'Party Animal', 'Active Lifestyle']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
